tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
8957,118,138,200,46,0,0,699,-148,-16,4830,-1050,0,0.0754,0,0,0,0,0,0.2107,0,0,2,1,0,0,0,0,0,0
8960,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.1352,0,0,2,1,0,0,0,0,0,0
8962,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8965,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8967,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8970,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8972,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8975,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8977,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8980,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8982,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8985,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
8987,118,138,200,46,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,1,0
8990,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,-1,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
8992,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
8995,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
8997,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9000,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9002,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9005,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9007,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9010,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9012,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9015,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9017,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9020,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9022,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9025,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,1,2,1,0,0,0,0,0,0
9027,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9030,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9032,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9035,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9037,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9040,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9042,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9045,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9047,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9050,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9052,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9055,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9057,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9060,118,138,200,45,0,0,699,-148,-16,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9062,118,138,200,45,0,0,700,-145,-16,32550,81690,0,1.3418,0,0,0,0,0,3.6381,0,0,2,1,0,0,0,1,0,0
9065,118,138,200,45,0,0,702,-145,0,93031,-274529,0,4.4230,0,0,0,0,0,1.9167,0,0,2,1,0,0,0,0,0,0
9067,118,138,200,45,0,0,705,-152,0,62370,-185010,0,2.9791,0,0,0,0,0,8.0527,0,0,2,1,0,0,0,0,0,0
9070,118,138,200,45,0,0,707,-159,0,34230,-102480,0,1.6486,0,0,0,0,0,7.4306,0,0,2,1,0,0,0,0,0,0
9072,118,138,200,45,0,0,708,-162,0,22890,-69090,0,1.1106,0,0,0,0,0,3.0024,0,0,2,1,0,0,0,0,0,0
9075,118,138,200,45,0,0,709,-165,0,12390,-38430,0,0.6161,0,0,0,0,0,2.7704,0,0,2,1,0,0,0,0,0,0
9077,118,138,200,45,0,0,709,-166,0,8190,-26040,0,0.4165,0,0,0,0,0,1.1238,0,0,2,1,0,0,0,0,0,0
9080,118,138,200,45,0,0,710,-167,0,4200,-14490,0,0.2302,0,0,0,0,0,1.0389,0,0,2,1,0,0,0,0,0,0
9082,118,138,200,45,0,0,710,-167,0,2730,-9870,0,0.1563,0,0,0,0,0,0.4199,0,0,2,1,0,0,0,0,0,0
9085,118,138,200,45,0,0,710,-168,0,1260,-5670,0,0.0886,0,0,0,0,0,0.3909,0,0,2,1,0,0,0,0,0,0
9087,118,138,200,45,0,0,710,-168,0,630,-3990,0,0.0616,0,0,0,0,0,0.1634,0,0,2,1,0,0,0,0,0,0
9090,118,138,200,45,0,0,710,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0616,0,0,2,1,0,0,0,0,0,0
9092,118,138,200,45,0,0,709,-168,0,-53760,-4620,0,0.8233,0,0,0,0,0,1.0000,0,0,2,1,0,0,0,1,0,0
9095,118,138,200,45,0,0,707,-168,0,-29820,-2940,0,0.4572,0,0,0,0,0,2.0557,0,0,2,1,0,0,0,0,0,0
9097,118,138,200,45,0,0,706,-168,0,-20160,-2100,0,0.3093,0,0,0,0,0,0.8341,0,0,2,1,0,0,0,0,0,0
9100,118,138,200,45,0,0,705,-168,0,-11340,-1470,0,0.1745,0,0,0,0,0,0.7739,0,0,2,1,0,0,0,0,0,0
9102,118,138,200,45,0,0,705,-168,0,-7770,-1050,0,0.1196,0,0,0,0,0,0.3200,0,0,2,1,0,0,0,0,0,0
9105,118,138,200,45,0,0,705,-168,0,-4620,-1050,0,0.0723,0,0,0,0,0,0.3050,0,0,2,1,0,0,0,0,0,0
9107,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.1352,0,0,2,1,0,0,0,0,0,0
9110,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9112,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9115,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9117,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9120,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9122,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
9125,118,138,200,45,0,0,704,-168,0,0,0,0,0.0000,0,0,0,0,0,0.0000,0,0,2,1,0,0,0,0,0,0
