tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
17525,200,124,400,100,600,100,1126,-2820,0,-26880,0,0,0.4102,0,0,0,0,0,1.8329,0,1,128,0,0,1,0,0,0,0
17527,200,124,400,100,600,100,1126,-2820,0,-18270,0,0,0.2788,0,0,0,0,0,0.7466,0,1,128,0,0,1,0,0,0,0
17530,200,124,400,100,600,100,1125,-2820,0,-10500,0,0,0.1602,0,0,0,0,0,0.7018,0,1,128,0,0,1,0,0,0,0
17532,200,124,400,100,600,100,1125,-2820,0,-7350,0,0,0.1122,0,0,0,0,0,0.2948,0,1,128,0,0,1,0,0,0,0
17535,200,124,400,100,600,100,1124,-2820,0,-4200,0,0,0.0641,0,0,0,0,0,0.282,0,1,128,0,0,1,0,0,0,0
17537,200,124,400,100,600,100,1124,-2820,0,0,0,0,0.0,0,0,0,0,0,0.1186,0,1,128,0,0,1,0,0,0,0
17540,200,124,400,100,600,100,1124,-2820,0,0,0,0,0.0,0,0,0,0,0,0.0,0,1,128,0,0,1,0,0,0,0
17542,200,124,400,100,600,100,1124,-2820,0,84345,159266,0,2.75,0,0,0,0,0,0.0,0,1,128,0,0,1,0,0,0,0
17545,200,124,400,100,600,100,1131,-2807,0,272400,475802,0,8.3658,0,0,0,0,0,14.6053,0,1,128,0,0,1,0,0,0,0
17547,200,124,400,100,600,100,1140,-2791,0,358894,596942,0,10.6281,0,0,0,0,0,17.9747,0,1,128,0,0,1,0,0,0,0
17550,200,124,400,100,600,100,1156,-2761,0,179760,886797,0,13.8067,0,0,0,0,0,34.4646,0,1,128,0,0,1,0,0,1,0
17552,200,124,400,100,600,100,1160,-2732,0,49959,1055154,0,16.1184,0,0,0,0,0,28.8032,0,1,128,0,0,1,0,0,0,0
17555,200,124,400,100,600,100,1167,-2686,0,193830,793800,0,12.4683,0,0,0,0,0,46.7292,0,1,128,0,0,1,0,0,0,0
17557,200,124,400,100,600,100,1172,-2664,0,130200,533820,0,8.3842,0,0,0,0,0,22.6936,0,1,128,0,0,1,0,0,0,0
