tick,health,armor,ammo_bullets,ammo_shells,ammo_cells,ammo_rockets,pos_x,pos_y,pos_z,mom_x,mom_y,mom_z,speed,health_delta,ammo_bullets_delta,ammo_shells_delta,ammo_cells_delta,ammo_rockets_delta,distance_delta,damage_count,attack_down,cheats_flag,god_mode,noclip,infinite_ammo,speedhack,damage_attempts,shots_fired,player_state
4679,100,100,200,29,0,0,-2312,-2389,256,-238980,-842147,0,13.3575,0,0,0,0,0,40.211,0,0,2,1,0,0,0,0,0,0
4681,100,100,200,29,0,0,-2322,-2413,256,-624863,-576791,0,12.9757,0,0,0,0,0,25.7553,0,0,2,1,0,0,0,0,0,0
4684,100,100,200,29,0,0,-2357,-2435,256,-980409,-326151,0,15.7659,0,0,0,0,0,41.1697,0,0,2,1,0,0,0,0,0,0
4686,100,100,200,29,0,0,-2388,-2444,256,-1123765,-213224,0,17.4532,0,0,0,0,0,32.4149,0,0,2,1,0,0,0,0,0,0
4689,100,100,200,29,0,0,-2442,-2451,256,-1250387,-37122,0,19.0878,0,0,0,0,0,54.1435,0,0,2,1,0,0,0,0,0,0
4691,100,100,200,29,0,0,-2480,-2451,256,-1298084,57276,0,19.8265,0,0,0,0,0,38.5613,0,0,2,1,0,0,0,0,0,0
4694,100,100,200,29,0,0,-2493,-2448,256,-252173,103582,0,4.1598,0,0,0,0,0,13.3313,0,0,2,1,0,0,0,0,0,0
4696,100,100,200,29,0,0,-2497,-2445,256,-461689,113699,0,7.2553,0,0,0,0,0,5.0504,0,0,2,1,0,0,0,0,0,0
4699,100,100,200,29,0,0,-2526,-2441,256,-885671,5708,0,13.5145,0,0,0,0,0,28.8419,0,0,2,1,0,0,0,0,0,0
4701,100,100,200,29,0,0,-2554,-2442,256,-1015219,-191477,0,15.7641,0,0,0,0,0,28.2892,0,0,2,1,0,0,0,0,0,0
4704,100,100,200,29,0,0,-2601,-2456,256,-1043876,-517515,0,17.7783,0,0,0,0,0,49.3063,0,0,2,1,0,0,0,0,0,0
4706,100,100,200,29,0,0,-2633,-2473,256,-1034563,-672612,0,18.8292,0,0,0,0,0,36.0936,0,0,2,1,0,0,0,0,0,0
4709,100,100,200,29,0,0,-2653,-2503,256,-152456,-615219,0,9.6714,0,0,0,0,0,36.5493,0,0,2,1,0,0,0,0,0,0
4711,100,100,200,29,0,0,-2653,-2523,256,55769,-723614,0,11.0742,0,0,0,0,0,19.2491,0,0,2,1,0,0,0,0,0,0
4714,100,100,200,29,0,0,-2650,-2558,256,103649,-843104,0,12.9616,0,0,0,0,0,35.3464,0,0,2,1,0,0,0,0,0,0
4716,100,100,200,29,0,0,-2646,-2584,256,122759,-891194,0,13.7269,0,0,0,0,0,26.3437,0,0,2,1,0,0,0,0,0,0
4719,100,100,200,29,0,0,-2640,-2625,256,140609,-935504,0,14.435,0,0,0,0,0,41.982,0,0,2,1,0,0,0,0,0,0
4721,100,100,200,29,0,0,-2636,-2654,256,149658,-953029,0,14.7203,0,0,0,0,0,29.028,0,0,2,1,0,0,0,0,0,0
4724,100,100,200,29,0,0,-2627,-2698,256,319622,-897253,0,14.5337,0,0,0,0,0,44.2608,0,0,2,1,0,0,0,0,0,0
4726,100,100,200,29,0,0,-2616,-2724,256,513845,-735851,0,13.6948,0,0,0,0,0,28.592,0,0,2,1,0,0,0,0,0,0
4729,100,100,200,29,0,0,-2587,-2747,256,842251,-103732,0,12.9488,0,0,0,0,0,37.0058,0,0,2,1,0,0,0,0,0,0
4731,100,100,200,29,0,0,-2560,-2748,256,974761,150578,0,15.0501,0,0,0,0,0,26.8353,0,0,2,1,0,0,0,0,0,0
4734,100,100,200,29,0,0,-2513,-2737,256,1096771,384938,0,17.7362,0,0,0,0,0,47.9899,0,0,2,1,0,0,0,0,0,0
4736,100,100,200,29,0,0,-2480,-2727,256,1052221,165120,0,16.2521,0,0,0,0,0,34.5479,0,0,2,1,0,0,0,0,0,0
4739,100,100,200,29,0,0,-2433,-2723,256,1011925,-35262,0,15.4501,0,0,0,0,0,47.6492,0,0,2,1,0,0,0,0,0,0
4741,100,100,200,29,0,0,-2402,-2724,256,995545,-115902,0,15.2934,0,0,0,0,0,30.7936,0,0,2,1,0,0,0,0,0,0
4744,100,100,200,29,0,0,-2359,-2730,256,667170,-92610,0,10.2778,0,0,0,0,0,43.0967,0,0,2,1,0,0,0,0,0,0
4746,100,100,200,29,0,0,-2341,-2733,256,448770,-62370,0,6.9135,0,0,0,0,0,18.7085,0,0,2,1,0,0,0,0,0,0
4749,100,100,200,29,0,0,-2324,-2735,256,247590,-34650,0,3.8147,0,0,0,0,0,17.2375,0,0,2,1,0,0,0,0,0,0
4751,100,100,200,29,0,0,-2317,-2736,256,166530,-23520,0,2.5663,0,0,0,0,0,6.9438,0,0,2,1,0,0,0,0,0,0
4754,100,100,200,29,0,0,-2311,-2737,256,271768,-22209,0,4.1607,0,0,0,0,0,6.395,0,0,2,1,0,0,0,0,0,0
4756,100,100,200,29,0,0,-2300,-2738,256,510328,-31449,0,7.8018,0,0,0,0,0,10.3208,0,0,2,1,0,0,0,0,0,0
4759,100,100,200,29,0,0,-2273,-2739,256,730349,-36193,0,11.1579,0,0,0,0,0,27.2043,0,0,2,1,0,0,0,0,0,0
